GPE	curry	28950	sn47.008.than.html	1	GPE	curry	526	531	"Suppose that there is a foolish, inexperienced, unskillful cook who has presented a king or a king's minister with various kinds of curry: mainly sour, mainly bitter, mainly peppery, mainly sweet, alkaline or non-alkaline, salty or non-salty. He does not take note of [1] his master, thinking, 'Today my master likes this curry, or he reaches out for that curry, or he takes a lot of this curry, or he praises that curry. Today my master likes mainly sour curry... Today my master likes mainly bitter curry... mainly peppery curry... mainly sweet curry... alkaline curry... non-alkaline curry... salty curry... Today my master likes non-salty curry, or he reaches out for non-salty curry, or he takes a lot of non-salty curry, or he praises non-salty curry.' As a result, he is not rewarded with clothing or wages or gifts. Why is that? Because the foolish, inexperienced, unskillful cook does not pick up on the theme of his own master.
GPE	curry	28950	sn47.008.than.html	1	GPE	curry	566	571	"Suppose that there is a foolish, inexperienced, unskillful cook who has presented a king or a king's minister with various kinds of curry: mainly sour, mainly bitter, mainly peppery, mainly sweet, alkaline or non-alkaline, salty or non-salty. He does not take note of [1] his master, thinking, 'Today my master likes this curry, or he reaches out for that curry, or he takes a lot of this curry, or he praises that curry. Today my master likes mainly sour curry... Today my master likes mainly bitter curry... mainly peppery curry... mainly sweet curry... alkaline curry... non-alkaline curry... salty curry... Today my master likes non-salty curry, or he reaches out for non-salty curry, or he takes a lot of non-salty curry, or he praises non-salty curry.' As a result, he is not rewarded with clothing or wages or gifts. Why is that? Because the foolish, inexperienced, unskillful cook does not pick up on the theme of his own master.
GPE	curry	28950	sn47.008.than.html	1	GPE	curry	603	608	"Suppose that there is a foolish, inexperienced, unskillful cook who has presented a king or a king's minister with various kinds of curry: mainly sour, mainly bitter, mainly peppery, mainly sweet, alkaline or non-alkaline, salty or non-salty. He does not take note of [1] his master, thinking, 'Today my master likes this curry, or he reaches out for that curry, or he takes a lot of this curry, or he praises that curry. Today my master likes mainly sour curry... Today my master likes mainly bitter curry... mainly peppery curry... mainly sweet curry... alkaline curry... non-alkaline curry... salty curry... Today my master likes non-salty curry, or he reaches out for non-salty curry, or he takes a lot of non-salty curry, or he praises non-salty curry.' As a result, he is not rewarded with clothing or wages or gifts. Why is that? Because the foolish, inexperienced, unskillful cook does not pick up on the theme of his own master.
GPE	curry	28952	sn47.008.than.html	3	GPE	curry	400	405	"Now suppose that there is a wise, experienced, skillful cook who has presented a king or a king's minister with various kinds of curry: mainly sour, mainly bitter, mainly peppery, mainly sweet, alkaline or non-alkaline, salty or non-salty. He takes note of his master, thinking, 'Today my master likes this curry, or he reaches out for that curry, or he takes a lot of this curry or he praises that curry. Today my master likes mainly sour curry... Today my master likes mainly bitter curry... mainly peppery curry... mainly sweet curry... alkaline curry... non-alkaline curry... salty curry... Today my master likes non-salty curry, or he reaches out for non-salty curry, or he takes a lot of non-salty curry, or he praises non-salty curry.' As a result, he is rewarded with clothing, wages, & gifts. Why is that? Because the wise, experienced, skillful cook picks up on the theme of his own master.
GPE	curry	28952	sn47.008.than.html	3	GPE	curry	486	491	"Now suppose that there is a wise, experienced, skillful cook who has presented a king or a king's minister with various kinds of curry: mainly sour, mainly bitter, mainly peppery, mainly sweet, alkaline or non-alkaline, salty or non-salty. He takes note of his master, thinking, 'Today my master likes this curry, or he reaches out for that curry, or he takes a lot of this curry or he praises that curry. Today my master likes mainly sour curry... Today my master likes mainly bitter curry... mainly peppery curry... mainly sweet curry... alkaline curry... non-alkaline curry... salty curry... Today my master likes non-salty curry, or he reaches out for non-salty curry, or he takes a lot of non-salty curry, or he praises non-salty curry.' As a result, he is rewarded with clothing, wages, & gifts. Why is that? Because the wise, experienced, skillful cook picks up on the theme of his own master.
GPE	curry	28952	sn47.008.than.html	3	GPE	curry	510	515	"Now suppose that there is a wise, experienced, skillful cook who has presented a king or a king's minister with various kinds of curry: mainly sour, mainly bitter, mainly peppery, mainly sweet, alkaline or non-alkaline, salty or non-salty. He takes note of his master, thinking, 'Today my master likes this curry, or he reaches out for that curry, or he takes a lot of this curry or he praises that curry. Today my master likes mainly sour curry... Today my master likes mainly bitter curry... mainly peppery curry... mainly sweet curry... alkaline curry... non-alkaline curry... salty curry... Today my master likes non-salty curry, or he reaches out for non-salty curry, or he takes a lot of non-salty curry, or he praises non-salty curry.' As a result, he is rewarded with clothing, wages, & gifts. Why is that? Because the wise, experienced, skillful cook picks up on the theme of his own master.
GPE	curry	28952	sn47.008.than.html	3	GPE	curry	550	555	"Now suppose that there is a wise, experienced, skillful cook who has presented a king or a king's minister with various kinds of curry: mainly sour, mainly bitter, mainly peppery, mainly sweet, alkaline or non-alkaline, salty or non-salty. He takes note of his master, thinking, 'Today my master likes this curry, or he reaches out for that curry, or he takes a lot of this curry or he praises that curry. Today my master likes mainly sour curry... Today my master likes mainly bitter curry... mainly peppery curry... mainly sweet curry... alkaline curry... non-alkaline curry... salty curry... Today my master likes non-salty curry, or he reaches out for non-salty curry, or he takes a lot of non-salty curry, or he praises non-salty curry.' As a result, he is rewarded with clothing, wages, & gifts. Why is that? Because the wise, experienced, skillful cook picks up on the theme of his own master.
GPE	curry	28952	sn47.008.than.html	3	GPE	curry	587	592	"Now suppose that there is a wise, experienced, skillful cook who has presented a king or a king's minister with various kinds of curry: mainly sour, mainly bitter, mainly peppery, mainly sweet, alkaline or non-alkaline, salty or non-salty. He takes note of his master, thinking, 'Today my master likes this curry, or he reaches out for that curry, or he takes a lot of this curry or he praises that curry. Today my master likes mainly sour curry... Today my master likes mainly bitter curry... mainly peppery curry... mainly sweet curry... alkaline curry... non-alkaline curry... salty curry... Today my master likes non-salty curry, or he reaches out for non-salty curry, or he takes a lot of non-salty curry, or he praises non-salty curry.' As a result, he is rewarded with clothing, wages, & gifts. Why is that? Because the wise, experienced, skillful cook picks up on the theme of his own master.
GPE	nagita	17540	an05.030.than.html	4	GPE	Nagita	105	111	Now at that time Ven. Nagita was the Blessed One's attendant. So the Blessed One addressed Ven. Nagita: "Nagita, what is that loud racket, that great racket, like fishermen with a catch of fish?"
GPE	nagita	18033	an06.042.than.html	4	GPE	Nagita	105	111	Now at that time Ven. Nagita was the Blessed One's attendant. So the Blessed One addressed Ven. Nagita: "Nagita, what is that loud racket, that great racket, like fishermen with a catch of fish?"
GPE	nagita	18038	an06.042.than.html	9	GPE	Nagita	1	7	"Nagita, there is the case where I see a monk sitting in concentration in a village dwelling. The thought occurs to me, 'Soon a monastery attendant will disturb this venerable one in some way, or a novice will, and rouse him from his concentration.' And so I am not pleased with that monk's village-dwelling.
GPE	nagita	18801	an08.086.than.html	4	GPE	Nagita	105	111	Now at that time Ven. Nagita was the Blessed One's attendant. So the Blessed One addressed Ven. Nagita: "Nagita, what is that loud racket, that great racket, like fishermen with a catch of fish?"
GPE	sunidha	32692	ud.8.06.than.html	26	GPE	Sunīdha	1	8	"Sunīdha & Vassakāra, the chief ministers of Magadha, lord, are building a city at Pāṭali Village to preempt the Vajjians."
GPE	sunidha	32693	ud.8.06.than.html	27	GPE	Sunīdha	81	88	"Ānanda, it's as if they had consulted the devas of the Thirty-three: That's how Sunīdha & Vassakāra, the chief ministers of Magadha, are building a city at Pāṭali Village to preempt the Vajjians.
GPE	sunidha	32696	ud.8.06.than.html	30	GPE	Sunīdha	5	12	Then Sunīdha & Vassakāra, the chief ministers of Magadha, went to the Blessed One and, on arrival, exchanged courteous greetings with him. After an exchange of friendly greetings & courtesies, they stood to one side. As they were standing there, they said to him, "May Master Gotama acquiesce to our meal today, together with the community of monks." The Blessed One acquiesced with silence.
GPE	sunidha	32697	ud.8.06.than.html	31	GPE	Sunīdha	5	12	Then Sunīdha & Vassakāra, the chief ministers of Magadha, understanding the Blessed One's acquiescence, went to their rest-house. On arrival, after having exquisite staple & non-staple food prepared in their rest-house, they announced the time to the Blessed One: "It's time, Master Gotama. The meal is ready."
GPE	sunidha	32698	ud.8.06.than.html	32	GPE	Sunīdha	165	172	Then the Blessed One, early in the morning, adjusted his under robe and — carrying his bowl & robes — went together with the community of monks to the rest-house of Sunīdha & Vassakāra, the chief ministers of Magadha. On arrival, he sat down on the seat laid out. Sunīdha & Vassakāra, with their own hands, served & satisfied the community of monks, with the Buddha at its head, with exquisite staple & non-staple food. Then, when the Blessed One had finished his meal and withdrawn his hand from the bowl, Sunīdha & Vassakāra, taking a low seat, sat to one side. As they were sitting there, the Blessed One gave his approval with these verses:
GPE	sunidha	32698	ud.8.06.than.html	32	GPE	Sunīdha	264	271	Then the Blessed One, early in the morning, adjusted his under robe and — carrying his bowl & robes — went together with the community of monks to the rest-house of Sunīdha & Vassakāra, the chief ministers of Magadha. On arrival, he sat down on the seat laid out. Sunīdha & Vassakāra, with their own hands, served & satisfied the community of monks, with the Buddha at its head, with exquisite staple & non-staple food. Then, when the Blessed One had finished his meal and withdrawn his hand from the bowl, Sunīdha & Vassakāra, taking a low seat, sat to one side. As they were sitting there, the Blessed One gave his approval with these verses:
GPE	sunidha	32699	ud.8.06.than.html	33	GPE	Sunīdha	51	58	Then the Blessed One, having given his approval to Sunīdha & Vassakāra with these verses, got up from his seat and left. And on that occasion, Sunīdha & Vassakāra followed right after the Blessed One, (thinking,) "By whichever gate Gotama the contemplative departs today, that will be called the Gotama Gate. And by whichever ford he crosses over the Ganges River, that will be called the Gotama Ford."
GPE	tathagatas	32549	ud.6.10.than.html	3	GPE	Tathāgatas	291	301	I have heard that on one occasion the Blessed One was staying near Sāvatthī at Jeta's Grove, Anāthapiṇḍika's monastery. Then Ven. Ānanda went to the Blessed One and, on arrival, having bowed down to him, sat to one side. As he was sitting there he said to the Blessed One, "Lord, as long as Tathāgatas — worthy & rightly self-awakened — do not appear in the world, that's when the wanderers of other sects are worshipped, revered, honored, venerated, and given homage — recipients of robes, alms food, lodgings, & medicinal requisites for the sick. But when Tathāgatas — worthy & rightly self-awakened — appear in the world, that's when the wanderers of other sects are not worshipped, revered, honored, venerated, or given homage; nor are they recipients of robes, alms food, lodgings, & medicinal requisites for the sick. Now only the Blessed One is worshipped, revered, honored, venerated, and given homage — a recipient of robes, alms food, lodgings, & medicinal requisites for the sick — along with the community of monks."
GPE	tathagatas	32549	ud.6.10.than.html	3	GPE	Tathāgatas	558	568	I have heard that on one occasion the Blessed One was staying near Sāvatthī at Jeta's Grove, Anāthapiṇḍika's monastery. Then Ven. Ānanda went to the Blessed One and, on arrival, having bowed down to him, sat to one side. As he was sitting there he said to the Blessed One, "Lord, as long as Tathāgatas — worthy & rightly self-awakened — do not appear in the world, that's when the wanderers of other sects are worshipped, revered, honored, venerated, and given homage — recipients of robes, alms food, lodgings, & medicinal requisites for the sick. But when Tathāgatas — worthy & rightly self-awakened — appear in the world, that's when the wanderers of other sects are not worshipped, revered, honored, venerated, or given homage; nor are they recipients of robes, alms food, lodgings, & medicinal requisites for the sick. Now only the Blessed One is worshipped, revered, honored, venerated, and given homage — a recipient of robes, alms food, lodgings, & medicinal requisites for the sick — along with the community of monks."
GPE	tathagatas	32550	ud.6.10.than.html	4	GPE	Tathāgatas	56	66	"That's how it is, Ānanda. That's how it is. As long as Tathāgatas — worthy & rightly self-awakened — do not appear in the world, that's when the wanderers of other sects are worshipped, revered, honored, venerated, and given homage — recipients of robes, alms food, lodgings, & medicinal requisites for the sick. But when Tathāgatas — worthy & rightly self-awakened — appear in the world, that's when the wanderers of other sects are not worshipped, revered, honored, venerated, or given homage; nor are they recipients of robes, alms food, lodgings, & medicinal requisites for the sick. Now only the Tathāgata is worshipped, revered, honored, venerated, and given homage — a recipient of robes, alms food, lodgings, & medicinal requisites for the sick — along with the community of monks."
GPE	tathagatas	32550	ud.6.10.than.html	4	GPE	Tathāgatas	323	333	"That's how it is, Ānanda. That's how it is. As long as Tathāgatas — worthy & rightly self-awakened — do not appear in the world, that's when the wanderers of other sects are worshipped, revered, honored, venerated, and given homage — recipients of robes, alms food, lodgings, & medicinal requisites for the sick. But when Tathāgatas — worthy & rightly self-awakened — appear in the world, that's when the wanderers of other sects are not worshipped, revered, honored, venerated, or given homage; nor are they recipients of robes, alms food, lodgings, & medicinal requisites for the sick. Now only the Tathāgata is worshipped, revered, honored, venerated, and given homage — a recipient of robes, alms food, lodgings, & medicinal requisites for the sick — along with the community of monks."
NORP	celestial	30608	khp.1-9x.piya.html	1	NORP	celestial	737	746	I go for refuge to the Buddha (Teacher) I go for refuge to the Dhamma (the Teaching) I go for refuge to the Sangha (the Taught) For the second time I go for refuge to the Buddha For the second time I go for refuge to the Dhamma For the second time I go for refuge to the Sangha For the third time I go for refuge to the Buddha For the third time I go for refuge to the Dhamma For the third time I go for refuge to the Sangha . I undertake to abide by the precept to abstain from killing. One is what? All beings subsist on food. . "Many deities and men longing for happiness have pondered on (the question of) blessings. Pray tell me what the highest blessings are. . "Whatever beings (non-humans) are assembled here, terrestrial or celestial, may they all have peace of mind, and may they listen attentively to these words: . "He who is skilled in (working out his own) well being, and who wishes to attain that state of Calm (Nibbana) should act thus: he should be dexterous, upright, exceedingly upright, obedient, gentle, and humble.
NORP	celestial	30610	khp.1-9x.piya.html	3	NORP	celestial	717	726	[Alternate translation: Thanissaro .] . I undertake to abide by the precept to abstain from sexual misconduct. There are in this body head-hairs, body-hairs, nails, teeth, skin, flesh, sinews, bones, marrow, kidneys, heart, liver, pleura, spleen, lungs, intestines, intestinal tract, stomach, feces, bile, phlegm, pus, blood, sweat, fat, tears, grease, saliva, nasal mucus, synovium (oil lubricating the joints), urine, and brain in the skull. [Alternate translation: Thanissaro .] . "To reside in a suitable locality, to have performed meritorious actions in the past, and to set oneself in the right direction — this is the highest blessing. 1. "Whatever beings (non-humans) are assembled here, terrestrial or celestial, may they all have peace of mind, and may they listen attentively to these words: 2. "O beings, listen closely. May you all radiate loving-kindness to those human beings who, by day and night, bring offerings to you (offer merit to you). Wherefore, protect them with diligence. 3. "Whatever treasure there be either in the world beyond, whatever precious jewel there be in the heavenly worlds, there is nought comparable to the Tathagata (the perfect One). This precious jewel is the Buddha. [2] By this (asseveration of the) truth may there be happiness. 4. "That Cessation, that Detachment, that Deathlessness (Nibbana) supreme, the calm and collected Sakyan Sage (the Buddha) had realized. There is nought comparable to this (Nibbana) Dhamma. This precious jewel is the Dhamma. [3] By this (asseveration of the) truth may there be happiness. 5. "The Supreme Buddha extolled a path of purity (the Noble Eightfold Path) calling it the path which unfailingly brings concentration. There is nought comparable to this concentration. This precious jewel is the Dhamma. By this (asseveration of the) truth may there be happiness. 6. "The eight persons extolled by virtuous men constitute four pairs. They are the disciples of the Buddha and are worthy of offerings. Gifts given to them yield rich results. This precious jewel is the Sangha. [4] By this (asseveration of the) truth may there be happiness. 7. "With a steadfast mind, and applying themselves well in the dispensation of the Buddha Gotama, free from (defilements), they have attained to that which should be attained (arahantship) encountering the Deathless. They enjoy the Peace of Nibbana freely obtained. [5] This precious jewel is the Sangha. By this (asseveration of the) truth may there be happiness. 8. "As a post deep-planted in the earth stands unshaken by the winds from the four quarters, so, too, I declare is the righteous man who comprehends with wisdom the Noble Truths. This precious jewel is the Sangha. By this (asseveration of the) truth may there be happiness. 9. "Those who realized the Noble Truths well taught by him who is profound in wisdom (the Buddha), even though they may be exceedingly heedless, they will not take an eighth existence (in the realm of sense spheres). [6] This precious jewel is the Sangha. By this (asseveration of the) truth may there be happiness. 10. "With his gaining of insight he abandons three states of mind, namely self-illusion, doubt, and indulgence in meaningless rites and rituals, should there be any. He is also fully freed from the four states of woe, and therefore, incapable of committing the six major wrongdoings. [7] This precious jewel is the Sangha. By this (asseveration of the) truth may there be happiness. 11. "Any evil action he may still do by deed, word or thought, he is incapable of concealing it; since it has been proclaimed that such concealing is impossible for one who has seen the Path (of Nibbana). [8] This precious jewel is the Sangha. By this (asseveration of the) truth may there be happiness. 12. "As the woodland groves though in the early heat of the summer month are crowned with blossoming flowers even so is the sublime Dhamma leading to the (calm) of Nibbana which is taught (by the Buddha) for the highest good. This precious jewel is the Buddha. By this (asseveration of the) truth may there be happiness. 13. "The Peerless Excellent one (the Buddha) the Knower (of Nibbana), the Giver (of Nibbana), the Bringer (of the Noble Path), taught the excellent Dhamma. This precious jewel is the Buddha. By this (asseveration of the) truth may there be happiness. 14. "Their past (kamma) is spent, their new (kamma) no more arises, their mind to future becoming is unattached. Their germ (of rebirth-consciousness) has died, they have no more desire for re-living. Those wise men fade out (of existence) as the flame of this lamp (which has just faded away). This precious jewel is the Sangha. By this (asseveration of the) truth may there be happiness. 15. "Whatever beings (non-human) are assembled here, terrestrial or celestial, come let us salute the Buddha, the Tathagata (the perfect One), honored by gods and men. May there be happiness. [9] 16. "Whatever beings are assembled here terrestrial or celestial, come let us salute the perfect Dhamma, honored by gods and men. May there be happiness. 17. "Whatever beings are assembled here terrestrial or celestial, come let us salute the perfect Sangha, honored by gods and men. May there be happiness." . "Whatever treasure there be either in the world beyond, whatever precious jewel there be in the heavenly worlds, there is nought comparable to the Tathagata (the perfect One). This precious jewel is the Buddha. [2] By this (asseveration of the) truth may there be happiness. . "Let him not perform the slightest wrong for which wise men may rebuke him. (Let him think:) 'May all beings be happy and safe. May they have happy minds.'
